country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","22-09-2026 22:00:00",25.592539,85.227158,SO2,11,14,13
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","22-09-2026 22:00:00",25.592539,85.227158,OZONE,40,92,71
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","22-09-2026 22:00:00",25.610369,85.132568,PM10,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","22-09-2026 22:00:00",25.610369,85.132568,CO,9,12,11
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","22-09-2026 22:00:00",25.366336,87.117468,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","22-09-2026 22:00:00",21.224231,81.40835,NO2,8,25,14
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-09-2026 22:00:00",21.194815,81.31477,PM10,26,55,39
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-09-2026 22:00:00",21.194815,81.31477,NO2,7,32,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-09-2026 22:00:00",21.194815,81.31477,NH3,4,4,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-09-2026 22:00:00",21.194815,81.31477,SO2,6,26,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","22-09-2026 22:00:00",22.08815,82.13737,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","22-09-2026 22:00:00",22.348441,82.549611,SO2,7,13,9
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","22-09-2026 22:00:00",22.368195,82.746431,OZONE,10,28,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","22-09-2026 22:00:00",22.12665,83.483212,PM2.5,7,33,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB","22-09-2026 22:00:00",25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","22-09-2026 22:00:00",25.586562,85.043586,PM2.5,26,80,39
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","22-09-2026 22:00:00",25.586562,85.043586,PM10,26,177,67
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","22-09-2026 22:00:00",25.859655,85.77944,CO,3,12,7
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","22-09-2026 22:00:00",24.952822,84.002396,PM10,1,27,12
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","22-09-2026 22:00:00",30.751462,76.762879,NH3,5,11,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","22-09-2026 22:00:00",30.735567,76.775714,PM2.5,18,48,30
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","22-09-2026 22:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","22-09-2026 22:00:00",26.2271665,84.3570427,CO,60,69,64
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","22-09-2026 22:00:00",22.118125,83.140608,NH3,2,2,2
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","22-09-2026 22:00:00",28.674045,77.131023,SO2,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","22-09-2026 22:00:00",28.674045,77.131023,CO,22,85,56
India,Delhi,Delhi,"DTU, Delhi - CPCB","22-09-2026 22:00:00",28.7500499,77.1112615,SO2,29,34,30
India,Delhi,Delhi,"DTU, Delhi - CPCB","22-09-2026 22:00:00",28.7500499,77.1112615,OZONE,1,62,31
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","22-09-2026 22:00:00",28.5710274,77.0719006,NO2,25,70,48
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-09-2026 22:00:00",28.498571,77.26484,PM2.5,52,302,151
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-09-2026 22:00:00",28.498571,77.26484,NH3,6,8,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-09-2026 22:00:00",28.498571,77.26484,OZONE,7,87,43
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","22-09-2026 22:00:00",28.6514781,77.1473105,NH3,5,8,6
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","22-09-2026 22:00:00",28.6514781,77.1473105,SO2,2,14,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-09-2026 22:00:00",28.636429,77.201067,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-09-2026 22:00:00",28.636429,77.201067,NO2,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-09-2026 22:00:00",28.636429,77.201067,SO2,NA,NA,NA
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","22-09-2026 22:00:00",28.73282,77.170633,PM10,135,318,184
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","22-09-2026 22:00:00",28.73282,77.170633,SO2,11,18,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","22-09-2026 22:00:00",28.6811736,77.3025234,PM2.5,142,252,185
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-09-2026 22:00:00",28.623763,77.287209,PM2.5,85,350,166
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-09-2026 22:00:00",28.623763,77.287209,NO2,13,62,30
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-09-2026 22:00:00",28.623763,77.287209,NH3,6,7,7
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-09-2026 22:00:00",28.623763,77.287209,CO,55,82,67
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","22-09-2026 22:00:00",28.611281,77.237738,NO2,26,107,61
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","22-09-2026 22:00:00",28.611281,77.237738,SO2,26,49,36
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","22-09-2026 22:00:00",28.611281,77.237738,CO,54,100,67
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","22-09-2026 22:00:00",28.710508,77.249485,PM10,127,167,148
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","22-09-2026 22:00:00",28.710508,77.249485,OZONE,7,40,29
India,Delhi,Delhi,"Bawana, Delhi - DPCC","22-09-2026 22:00:00",28.7762,77.051074,PM2.5,85,331,183
India,Delhi,Delhi,"Mundka, Delhi - DPCC","22-09-2026 22:00:00",28.684678,77.076574,SO2,11,25,18
India,Delhi,Delhi,"Mundka, Delhi - DPCC","22-09-2026 22:00:00",28.684678,77.076574,OZONE,4,10,7
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","22-09-2026 22:00:00",28.594004,76.909423,PM2.5,86,302,175
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","22-09-2026 22:00:00",28.674045,77.131023,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","22-09-2026 22:00:00",21.371751,81.664929,CO,17,23,19
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","22-09-2026 22:00:00",22.06631475,83.33820077,NO2,9,33,19
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","22-09-2026 22:00:00",22.06631475,83.33820077,OZONE,8,8,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","22-09-2026 22:00:00",28.699793,77.165453,PM10,160,410,247
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","22-09-2026 22:00:00",28.699793,77.165453,NO2,41,86,60
India,Delhi,Delhi,"Narela, Delhi - DPCC","22-09-2026 22:00:00",28.822836,77.101981,NH3,7,11,9
India,Delhi,Delhi,"Narela, Delhi - DPCC","22-09-2026 22:00:00",28.822836,77.101981,CO,22,50,40
India,Delhi,Delhi,"Bawana, Delhi - DPCC","22-09-2026 22:00:00",28.7762,77.051074,CO,30,57,40
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","22-09-2026 22:00:00",28.530785,77.271255,NO2,17,68,42
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","22-09-2026 22:00:00",28.672342,77.31526,NO2,32,98,54
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","22-09-2026 22:00:00",21.258815,81.578979,OZONE,24,46,32
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","22-09-2026 22:00:00",21.371751,81.664929,PM2.5,18,82,40
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","22-09-2026 22:00:00",28.58028,77.233829,PM2.5,80,233,161
India,Delhi,Delhi,"Pusa, Delhi - IITM","22-09-2026 22:00:00",28.63611,77.173332,NH3,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IITM","22-09-2026 22:00:00",28.63611,77.173332,SO2,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IITM","22-09-2026 22:00:00",28.63611,77.173332,OZONE,37,228,129
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","22-09-2026 22:00:00",28.54246,77.191651,PM10,164,378,216
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","22-09-2026 22:00:00",28.5627763,77.1180053,OZONE,40,304,153
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","22-09-2026 22:00:00",28.493624,77.201159,SO2,7,8,7
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","22-09-2026 22:00:00",28.615828,77.271992,PM2.5,116,211,163
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","22-09-2026 22:00:00",28.615828,77.271992,NO2,12,64,36
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","22-09-2026 22:00:00",28.615828,77.271992,CO,68,105,88
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","22-09-2026 22:00:00",28.62181,77.1944633,NH3,0,3,2
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","22-09-2026 22:00:00",28.60909,77.0325413,OZONE,14,23,17
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","22-09-2026 22:00:00",28.7256504,77.2011573,PM10,109,284,156
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","22-09-2026 22:00:00",28.5918245,77.2273074,SO2,NA,NA,NA
India,Delhi,Delhi,"JNU, Delhi - DPCC","22-09-2026 22:00:00",28.540721,77.168544,NH3,0,7,2
India,Delhi,Delhi,"ITO, Delhi - CPCB","22-09-2026 22:00:00",28.628624,77.24106,NO2,38,82,62
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","22-09-2026 22:00:00",28.563262,77.186937,PM10,121,334,191
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","22-09-2026 22:00:00",23.002657,72.591912,NO2,19,35,27
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","22-09-2026 22:00:00",23.041137,72.456691,CO,16,36,24
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","22-09-2026 22:00:00",21.613267,73.010555,SO2,13,20,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","22-09-2026 22:00:00",23.221714,72.654328,NO2,7,9,8
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","22-09-2026 22:00:00",23.107969,72.574648,PM2.5,5,312,184
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","22-09-2026 22:00:00",23.020509,72.579261,PM10,68,190,105
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","22-09-2026 22:00:00",23.020509,72.579261,SO2,3,8,6
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","22-09-2026 22:00:00",28.563262,77.186937,CO,46,93,63
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","22-09-2026 22:00:00",28.6573814,77.1585447,NH3,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","22-09-2026 22:00:00",28.6573814,77.1585447,OZONE,28,82,54
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","22-09-2026 22:00:00",23.221714,72.654328,CO,14,15,15
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","22-09-2026 22:00:00",23.163798,72.677768,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","22-09-2026 22:00:00",23.016834,72.625775,SO2,36,108,61
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","22-09-2026 22:00:00",23.016834,72.625775,CO,5,45,20
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","22-09-2026 22:00:00",28.5504249,77.2159377,CO,31,63,41
India,Delhi,Delhi,"Pusa, Delhi - DPCC","22-09-2026 22:00:00",28.639652,77.146275,OZONE,6,12,9
India,Gujarat,Surat,"Science Center, Surat - SMC","22-09-2026 22:00:00",21.170046,72.795405,PM10,31,102,63
India,Gujarat,Surat,"Science Center, Surat - SMC","22-09-2026 22:00:00",21.170046,72.795405,NO2,2,9,5
India,Gujarat,Surat,"Science Center, Surat - SMC","22-09-2026 22:00:00",21.170046,72.795405,SO2,17,18,17
India,Gujarat,Surat,"Science Center, Surat - SMC","22-09-2026 22:00:00",21.170046,72.795405,CO,61,69,65
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","22-09-2026 22:00:00",21.217779,72.834787,PM2.5,37,118,65
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","22-09-2026 22:00:00",21.217779,72.834787,SO2,11,13,12
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","22-09-2026 22:00:00",22.320153,73.216285,PM2.5,37,143,74
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","22-09-2026 22:00:00",22.320153,73.216285,PM10,49,128,85
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","22-09-2026 22:00:00",22.320153,73.216285,NH3,1,3,2
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","22-09-2026 22:00:00",22.320153,73.216285,CO,79,90,84
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","22-09-2026 22:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","22-09-2026 22:00:00",28.422681,77.148944,NO2,18,49,28
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","22-09-2026 22:00:00",28.422681,77.148944,OZONE,4,119,56
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-09-2026 22:00:00",28.4227,77.0667,PM10,29,221,92
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-09-2026 22:00:00",28.4227,77.0667,NO2,15,44,26
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-09-2026 22:00:00",28.4227,77.0667,SO2,8,10,9
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","22-09-2026 22:00:00",28.4275,77.1465,PM10,109,186,145
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-09-2026 22:00:00",28.593883,76.270653,PM2.5,23,212,127
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-09-2026 22:00:00",28.593883,76.270653,NH3,5,9,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-09-2026 22:00:00",28.593883,76.270653,CO,10,18,14
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","22-09-2026 22:00:00",28.2068,76.7997,NO2,8,40,26
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","22-09-2026 22:00:00",28.376058,77.315741,PM10,52,57,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","22-09-2026 22:00:00",28.4275,77.1465,OZONE,16,77,33
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","22-09-2026 22:00:00",29.14056,75.744941,CO,9,14,12
India,Haryana,Jind,"Police Lines, Jind - HSPCB","22-09-2026 22:00:00",29.307814,76.337619,PM10,75,97,87
India,Haryana,Jind,"Police Lines, Jind - HSPCB","22-09-2026 22:00:00",29.307814,76.337619,NH3,4,6,5
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","22-09-2026 22:00:00",29.8006,76.4155,NH3,4,6,5
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,PM10,60,84,63
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,NH3,4,5,5
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,SO2,2,3,3
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,OZONE,6,75,37
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","22-09-2026 22:00:00",28.806223,76.141105,OZONE,15,25,20
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","22-09-2026 22:00:00",20.362421,72.918013,CO,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","22-09-2026 22:00:00",22.969611,72.6435,NO2,19,35,27
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","22-09-2026 22:00:00",22.969611,72.6435,CO,60,94,73
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-09-2026 22:00:00",30.379589,76.778328,PM10,77,292,134
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-09-2026 22:00:00",30.379589,76.778328,SO2,14,61,41
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","22-09-2026 22:00:00",23.59315,72.372792,OZONE,10,11,11
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","22-09-2026 22:00:00",22.410802,73.097923,SO2,3,4,3
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","22-09-2026 22:00:00",22.410802,73.097923,OZONE,NA,NA,NA
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","22-09-2026 22:00:00",22.248853,70.776774,NO2,6,27,14
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","22-09-2026 22:00:00",28.376058,77.315741,OZONE,6,7,6
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","22-09-2026 22:00:00",28.39072,77.30059,PM10,151,185,166
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","22-09-2026 22:00:00",29.8006,76.4155,OZONE,43,87,66
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","22-09-2026 22:00:00",29.6953,77.0027,NO2,9,21,15
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-09-2026 22:00:00",29.5364,75.0158,SO2,31,48,38
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-09-2026 22:00:00",29.5364,75.0158,OZONE,16,40,27
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-09-2026 22:00:00",29.0272,77.0621,PM2.5,59,92,74
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-09-2026 22:00:00",29.0272,77.0621,OZONE,48,52,50
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-09-2026 22:00:00",30.943887,76.801991,NO2,1,38,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-09-2026 22:00:00",30.943887,76.801991,CO,59,100,81
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","22-09-2026 22:00:00",34.066206,74.81982,SO2,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","22-09-2026 22:00:00",34.06313,74.96017,NH3,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","22-09-2026 22:00:00",34.06313,74.96017,SO2,2,5,4
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","22-09-2026 22:00:00",34.06313,74.96017,CO,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","22-09-2026 22:00:00",27.9002,76.9938,NO2,32,35,34
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","22-09-2026 22:00:00",28.360699,76.93609,NO2,17,72,30
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","22-09-2026 22:00:00",28.060249,76.113115,NO2,24,25,25
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","22-09-2026 22:00:00",28.060249,76.113115,NH3,2,3,2
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-09-2026 22:00:00",28.1485564,77.3320667,PM2.5,36,76,55
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-09-2026 22:00:00",28.1485564,77.3320667,OZONE,10,10,10
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","22-09-2026 22:00:00",28.3153,76.9143,PM2.5,0,15,3
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-09-2026 22:00:00",13.029152,77.585901,PM10,17,70,40
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-09-2026 22:00:00",12.938539,77.5901,PM2.5,13,34,24
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-09-2026 22:00:00",13.0270199,77.494094,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-09-2026 22:00:00",12.920984,77.584908,PM2.5,23,49,36
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","22-09-2026 22:00:00",12.9756843,77.5660749,PM10,76,93,91
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","22-09-2026 22:00:00",12.9756843,77.5660749,SO2,9,10,10
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","22-09-2026 22:00:00",27.9002,76.9938,PM2.5,23,25,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","22-09-2026 22:00:00",30.7057778,76.8531805555555,NH3,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-09-2026 22:00:00",11.55358,76.55521,NO2,24,30,29
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","22-09-2026 22:00:00",29.432304,76.972765,NO2,5,9,7
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","22-09-2026 22:00:00",29.6953,77.0027,SO2,12,13,12
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","22-09-2026 22:00:00",12.88925,74.853,OZONE,35,35,35
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-09-2026 22:00:00",12.21041,76.37376,OZONE,10,100,45
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-09-2026 22:00:00",12.733409,77.298051,PM2.5,3,44,23
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-09-2026 22:00:00",12.733409,77.298051,OZONE,23,35,26
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-09-2026 22:00:00",13.94,75.555917,NH3,2,2,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-09-2026 22:00:00",13.94,75.555917,SO2,1,6,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-09-2026 22:00:00",13.94,75.555917,OZONE,52,63,56
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-09-2026 22:00:00",13.34194444,74.74694444,PM10,23,115,62
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-09-2026 22:00:00",13.34194444,74.74694444,NH3,2,3,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-09-2026 22:00:00",16.7602,77.1428,PM10,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","22-09-2026 22:00:00",15.459706,75.008381,PM2.5,48,57,52
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","22-09-2026 22:00:00",15.459706,75.008381,PM10,70,87,77
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","22-09-2026 22:00:00",15.459706,75.008381,SO2,8,8,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","22-09-2026 22:00:00",15.3714823,75.1160168,NO2,7,13,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","22-09-2026 22:00:00",15.3714823,75.1160168,CO,8,17,13
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-09-2026 22:00:00",17.336318,76.847397,NH3,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-09-2026 22:00:00",17.336318,76.847397,CO,44,57,47
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-09-2026 22:00:00",16.7602,77.1428,OZONE,1,17,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","22-09-2026 22:00:00",10.073232,76.302765,PM2.5,86,97,91
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","22-09-2026 22:00:00",10.073232,76.302765,PM10,63,70,66
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","22-09-2026 22:00:00",10.073232,76.302765,OZONE,28,30,29
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-09-2026 22:00:00",8.5149093,76.9435879,SO2,7,18,14
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","22-09-2026 22:00:00",8.5637,76.8865,NH3,0,0,0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-09-2026 22:00:00",10.5324,76.2159,PM10,47,58,52
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-09-2026 22:00:00",10.5324,76.2159,NO2,8,9,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-09-2026 22:00:00",10.5324,76.2159,CO,11,14,13
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","22-09-2026 22:00:00",13.1276288,78.1570122,PM2.5,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","22-09-2026 22:00:00",13.1276288,78.1570122,PM10,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-09-2026 22:00:00",12.415911,75.73505,PM10,17,30,22
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-09-2026 22:00:00",12.415911,75.73505,NH3,1,2,1
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","22-09-2026 22:00:00",34.147096,77.55709,NO2,NA,NA,NA
